file,x1,y1,w,h,identity
017113.jpg,4,54,185,238,1918
017234.jpg,54,39,117,155,1918
024565.jpg,90,65,218,291,1918
026714.jpg,61,31,187,244,1918
049723.jpg,61,30,102,142,1918
085776.jpg,119,43,170,240,1918
088715.jpg,63,95,127,176,1918
094823.jpg,118,62,218,298,1918
109172.jpg,12,28,153,202,1918
133317.jpg,1,91,213,274,1918
137980.jpg,26,42,107,146,1918
014715.jpg,54,54,125,173,2820
028690.jpg,11,55,133,184,2820
045344.jpg,86,55,172,238,2820
062065.jpg,1,32,211,265,2820
130485.jpg,45,35,96,133,2820
014728.jpg,85,57,198,274,6568
014737.jpg,62,65,120,166,8746
014745.jpg,79,43,135,187,2415
061872.jpg,94,37,109,151,2415
096789.jpg,82,54,138,191,2415
100068.jpg,48,48,164,227,2415
132990.jpg,74,50,140,194,2415
014750.jpg,106,44,112,155,2832
075440.jpg,56,33,94,130,2832
116060.jpg,79,8,88,122,2832
140195.jpg,113,49,135,187,2832
014753.jpg,54,50,138,191,8213
071048.jpg,101,31,109,151,8213
131780.jpg,120,35,127,176,8213
136617.jpg,130,50,195,270,8213
014758.jpg,17,41,169,234,6808
022354.jpg,40,41,143,198,6808
028715.jpg,57,63,130,180,6808
032948.jpg,103,68,140,194,6808
117760.jpg,3,42,159,220,6808
130374.jpg,55,52,98,148,6808
014765.jpg,110,67,138,191,4187
031370.jpg,123,67,140,194,4187
032446.jpg,46,35,104,144,4187
034684.jpg,89,50,107,148,4187
071988.jpg,24,23,101,140,4187
109275.jpg,46,74,169,234,4187
125482.jpg,32,29,86,119,4187
125857.jpg,46,35,88,122,4187
140272.jpg,92,31,109,151,4187
156720.jpg,108,23,107,148,4187
160575.jpg,58,41,101,140,4187
014768.jpg,158,24,107,148,7388
046882.jpg,38,1,112,155,7388
093404.jpg,78,49,164,227,7388
097511.jpg,73,53,99,137,7388
014769.jpg,67,73,190,263,5363
033756.jpg,50,37,198,274,5363
036546.jpg,34,65,118,169,5363
092825.jpg,56,121,172,238,5363
108278.jpg,94,45,140,194,5363
113237.jpg,15,72,104,144,5363
115585.jpg,51,107,140,194,5363
014784.jpg,51,69,140,194,8756
025635.jpg,91,43,179,248,8756
025910.jpg,58,52,96,133,8756
031009.jpg,97,57,90,144,8756
032382.jpg,79,74,138,191,8756
047917.jpg,56,37,101,140,8756
099150.jpg,36,51,138,191,8756
099498.jpg,64,48,91,126,8756
101150.jpg,17,40,94,130,8756
119150.jpg,51,26,78,108,8756
014791.jpg,46,63,104,144,1649
038447.jpg,77,81,138,191,1649
043768.jpg,115,35,161,223,1649
054956.jpg,79,36,130,180,1649
085284.jpg,113,78,101,140,1649
014792.jpg,71,52,94,130,5465
056961.jpg,94,34,125,173,5465
073730.jpg,54,39,104,144,5465
078540.jpg,94,26,107,148,5465
110711.jpg,104,52,130,180,5465
124347.jpg,41,50,151,209,5465
143684.jpg,34,95,78,108,5465
161661.jpg,74,46,125,173,5465
014793.jpg,61,96,156,216,3762
027151.jpg,40,27,148,205,3762
037099.jpg,145,37,117,162,3762
051726.jpg,37,25,122,169,3762
065638.jpg,24,28,91,126,3762
075378.jpg,58,36,75,104,3762
135959.jpg,104,68,140,194,3762
014803.jpg,12,66,185,256,3216
018589.jpg,52,58,75,104,3216
094514.jpg,60,54,81,112,3216
106506.jpg,18,32,200,277,3216
112312.jpg,25,45,133,184,3216
122233.jpg,32,50,78,108,3216
147958.jpg,58,14,88,122,3216
014806.jpg,85,92,140,194,6689
014811.jpg,87,57,125,173,1935
021990.jpg,40,25,140,194,1935
024335.jpg,55,27,179,227,1935
035527.jpg,68,44,120,166,1935
051095.jpg,82,21,112,155,1935
084600.jpg,44,62,125,173,1935
085004.jpg,63,46,94,130,1935
093543.jpg,26,43,138,191,1935
151574.jpg,70,39,86,119,1935
014814.jpg,44,10,81,112,1311
019785.jpg,51,80,99,137,1311
042149.jpg,122,61,96,133,1311
042282.jpg,66,63,99,137,1311
058570.jpg,30,32,99,125,1311
060903.jpg,32,33,86,119,1311
079213.jpg,34,59,101,140,1311
110759.jpg,72,65,109,151,1311
151589.jpg,38,78,130,180,1311
014815.jpg,145,14,94,130,5429
016315.jpg,74,65,156,216,5429
086359.jpg,86,79,164,227,5429
101654.jpg,44,30,78,108,5429
125002.jpg,58,33,78,108,5429
014816.jpg,117,38,101,140,3060
025142.jpg,14,21,109,151,3060
141327.jpg,99,41,221,257,3060
014821.jpg,139,57,148,205,5106
038649.jpg,121,78,140,194,5106
040760.jpg,85,74,109,151,5106
051479.jpg,130,58,86,119,5106
083200.jpg,104,64,156,216,5106
117564.jpg,99,100,130,180,5106
014826.jpg,36,7,83,115,1131
075425.jpg,127,18,101,140,1131
130565.jpg,48,1,179,248,1131
014827.jpg,58,82,221,267,1292
020668.jpg,84,45,195,270,1292
047319.jpg,109,83,190,247,1292
054094.jpg,124,107,185,235,1292
084636.jpg,28,34,161,206,1292
089545.jpg,103,107,91,126,1292
091694.jpg,49,45,164,227,1292
097609.jpg,110,70,135,187,1292
108875.jpg,69,70,182,245,1292
154613.jpg,129,22,174,241,1292
160777.jpg,72,41,164,227,1292
014831.jpg,22,26,91,126,5102
020426.jpg,21,87,153,212,5102
021721.jpg,36,48,167,224,5102
022826.jpg,18,43,138,191,5102
030632.jpg,19,65,161,223,5102
032280.jpg,35,36,91,126,5102
045574.jpg,5,40,127,176,5102
049874.jpg,21,70,159,220,5102
065283.jpg,41,54,109,166,5102
066636.jpg,13,74,166,224,5102
087371.jpg,12,88,120,157,5102
088771.jpg,12,44,99,137,5102
090346.jpg,193,49,127,176,5102
090401.jpg,14,91,127,176,5102
119712.jpg,5,34,135,187,5102
139825.jpg,23,25,109,151,5102
148524.jpg,23,90,143,198,5102
159201.jpg,5,30,117,162,5102
014835.jpg,76,62,107,148,7292
055367.jpg,88,41,125,173,7292
075147.jpg,69,51,96,133,7292
137165.jpg,72,48,122,169,7292
158435.jpg,62,37,117,162,7292
161180.jpg,67,79,117,162,7292
014837.jpg,27,28,130,180,4012
024381.jpg,50,71,133,184,4012
046369.jpg,44,35,146,202,4012
110998.jpg,28,31,112,155,4012
120943.jpg,38,30,161,223,4012
014839.jpg,98,73,151,209,7261
100982.jpg,75,36,107,148,7261
105642.jpg,62,45,99,137,7261
014848.jpg,126,32,104,144,1423
033488.jpg,111,32,104,144,1423
042332.jpg,101,61,133,184,1423
081767.jpg,63,4,174,241,1423
014849.jpg,60,90,159,220,3197
033216.jpg,1,49,104,144,3197
035223.jpg,15,29,86,119,3197
036791.jpg,71,38,120,166,3197
042101.jpg,14,67,138,191,3197
047159.jpg,55,40,99,137,3197
047651.jpg,65,42,85,119,3197
073389.jpg,28,61,94,130,3197
081896.jpg,51,46,109,151,3197
131908.jpg,13,38,135,187,3197
159047.jpg,126,81,179,259,3197
014850.jpg,82,61,99,137,693
056200.jpg,21,46,109,151,693
106574.jpg,78,63,164,227,693
110688.jpg,66,75,88,122,693
014851.jpg,42,44,185,256,1431
017147.jpg,37,33,117,162,1431
090079.jpg,38,53,125,173,1431
109065.jpg,50,44,133,184,1431
115836.jpg,60,45,161,223,1431
137792.jpg,60,42,159,220,1431
014857.jpg,85,60,187,259,7957
018463.jpg,126,76,172,238,7957
037667.jpg,88,84,192,266,7957
039524.jpg,29,82,192,261,7957
052193.jpg,43,128,164,227,7957
054943.jpg,49,100,190,260,7957
070620.jpg,52,77,153,212,7957
077681.jpg,102,34,190,263,7957
098049.jpg,67,85,166,230,7957
107267.jpg,84,84,177,245,7957
112230.jpg,53,85,190,263,7957
130304.jpg,56,71,161,223,7957
131897.jpg,72,60,120,166,7957
145629.jpg,71,68,109,151,7957
162273.jpg,112,86,187,259,7957
014863.jpg,17,79,164,227,1837
019915.jpg,1,38,192,266,1837
026900.jpg,33,86,190,263,1837
029873.jpg,22,56,166,230,1837
053562.jpg,60,86,177,232,1837
075742.jpg,52,83,174,241,1837
078450.jpg,10,80,182,252,1837
080273.jpg,59,29,114,158,1837
084598.jpg,123,34,178,270,1837
096763.jpg,30,87,133,184,1837
096876.jpg,59,31,112,155,1837
102312.jpg,57,29,148,205,1837
109852.jpg,36,55,140,194,1837
135287.jpg,42,55,122,169,1837
135314.jpg,57,24,146,202,1837
140179.jpg,8,57,138,191,1837
153017.jpg,125,48,117,166,1837
153550.jpg,80,64,112,155,1837
014873.jpg,24,9,81,112,7619
016796.jpg,78,59,96,133,7619
018163.jpg,35,39,120,184,7619
051054.jpg,90,69,94,130,7619
107244.jpg,115,43,91,126,7619
117923.jpg,152,40,96,133,7619
142157.jpg,82,49,120,166,7619
153458.jpg,61,52,83,115,7619
014881.jpg,77,78,175,252,5636
019927.jpg,95,42,99,137,5636
062675.jpg,121,30,130,180,5636
107436.jpg,65,46,86,119,5636
108822.jpg,61,61,109,151,5636
117306.jpg,101,26,109,151,5636
144563.jpg,36,47,125,173,5636
149649.jpg,109,19,138,191,5636
014884.jpg,12,62,117,162,8432
100013.jpg,93,33,119,176,8432
014886.jpg,1,22,107,148,7709
062388.jpg,92,19,91,126,7709
158993.jpg,96,45,94,130,7709
014889.jpg,70,34,130,180,4817
024528.jpg,79,59,135,187,4817
037781.jpg,43,27,159,220,4817
053082.jpg,80,47,148,205,4817
053708.jpg,67,43,99,137,4817
060394.jpg,36,47,159,220,4817
064002.jpg,90,98,94,130,4817
098536.jpg,103,66,99,137,4817
106763.jpg,60,46,96,133,4817
108330.jpg,65,45,133,184,4817
111331.jpg,78,49,91,126,4817
130561.jpg,53,71,114,158,4817
014896.jpg,145,46,109,151,5199
094788.jpg,97,30,75,104,5199
014903.jpg,38,58,120,166,9676
064260.jpg,57,75,83,115,9676
124919.jpg,55,50,101,140,9676
139257.jpg,134,92,164,227,9676
014909.jpg,24,33,114,158,7352
065153.jpg,28,56,211,273,7352
014924.jpg,103,38,101,140,5368
097256.jpg,91,63,143,198,5368
014935.jpg,51,49,104,144,2529
074720.jpg,55,39,138,191,2529
117983.jpg,73,58,169,234,2529
014936.jpg,56,38,112,155,8119
041591.jpg,35,47,133,184,8119
061982.jpg,42,96,99,137,8119
145713.jpg,28,42,146,202,8119
014937.jpg,130,17,117,162,6042
017296.jpg,111,38,114,158,6042
095975.jpg,90,24,83,115,6042
014953.jpg,50,104,218,293,4469
038229.jpg,57,53,99,137,4469
138368.jpg,229,44,120,166,4469
151658.jpg,56,11,99,137,4469
014958.jpg,5,70,120,166,7582
063528.jpg,165,41,109,151,7582
082204.jpg,80,77,166,230,7582
085631.jpg,52,35,91,126,7582
140149.jpg,58,38,127,176,7582
014962.jpg,59,64,75,104,6918
035711.jpg,22,46,91,126,6918
062943.jpg,141,90,101,140,6918
143901.jpg,87,62,91,126,6918
154546.jpg,32,55,107,148,6918
014963.jpg,12,41,104,141,2854
089872.jpg,15,52,187,250,2854
091994.jpg,48,32,107,148,2854
014975.jpg,66,17,186,284,10070
015374.jpg,33,67,86,119,10070
024849.jpg,46,40,216,299,10070
027124.jpg,109,34,107,148,10070
037446.jpg,121,31,104,144,10070
119926.jpg,40,25,109,151,10070
139440.jpg,67,42,133,184,10070
152765.jpg,73,18,104,144,10070
014979.jpg,47,52,104,144,5719
017972.jpg,31,41,114,147,5719
034448.jpg,1,25,200,261,5719
049647.jpg,59,29,109,139,5719
059913.jpg,1,8,114,158,5719
104899.jpg,80,14,81,112,5719
106235.jpg,84,77,138,183,5719
116547.jpg,18,26,94,130,5719
119653.jpg,8,11,127,165,5719
124402.jpg,102,55,198,269,5719
154357.jpg,53,32,75,104,5719
014987.jpg,31,55,159,220,8830
023750.jpg,29,33,88,122,8830
031937.jpg,42,34,78,108,8830
070151.jpg,59,48,104,144,8830
070363.jpg,75,36,104,144,8830
075421.jpg,8,53,146,202,8830
102201.jpg,25,43,109,151,8830
129507.jpg,25,32,107,148,8830
141686.jpg,73,65,140,194,8830
144619.jpg,11,42,125,155,8830
146433.jpg,23,50,135,187,8830
150539.jpg,35,46,127,176,8830
014999.jpg,96,103,109,144,751
044334.jpg,57,50,114,158,751
045090.jpg,11,27,117,151,751
113429.jpg,107,24,177,238,751
015029.jpg,92,66,161,223,3640
051221.jpg,46,37,148,205,3640
082662.jpg,99,82,140,194,3640
125559.jpg,82,54,96,133,3640
015042.jpg,101,68,130,180,8452
043330.jpg,74,35,117,162,8452
135514.jpg,79,59,148,205,8452
150744.jpg,92,87,169,234,8452
015049.jpg,89,45,91,126,10041
025320.jpg,65,63,151,209,10041
077888.jpg,48,46,99,137,10041
083147.jpg,59,42,99,137,10041
086095.jpg,44,62,120,166,10041
093589.jpg,107,48,146,202,10041
109244.jpg,75,48,117,162,10041
112467.jpg,149,74,138,205,10041
115380.jpg,34,49,83,115,10041
015057.jpg,128,58,177,232,10061
046120.jpg,68,38,107,148,10061
049267.jpg,46,35,96,133,10061
125014.jpg,72,61,122,169,10061
144378.jpg,129,64,138,191,10061
156493.jpg,54,38,153,210,10061
015079.jpg,91,44,112,155,5059
018611.jpg,95,67,107,148,5059
023280.jpg,98,64,81,112,5059
026544.jpg,88,71,91,126,5059
050801.jpg,42,62,109,151,5059
058260.jpg,103,59,114,158,5059
093065.jpg,48,75,172,238,5059
015080.jpg,57,80,146,202,8437
061161.jpg,42,95,208,288,8437
133875.jpg,92,49,114,158,8437
136242.jpg,32,72,159,220,8437
159617.jpg,61,72,179,248,8437
015091.jpg,63,55,81,112,6697
056644.jpg,99,61,127,176,6697
057773.jpg,95,62,130,180,6697
069355.jpg,85,66,81,112,6697
079403.jpg,63,116,99,137,6697
093563.jpg,39,44,75,104,6697
126907.jpg,64,64,75,104,6697
138443.jpg,51,31,88,122,6697
141083.jpg,20,30,130,177,6697
143138.jpg,69,30,140,194,6697
144987.jpg,148,106,94,130,6697
015099.jpg,108,66,182,252,9335
059019.jpg,98,58,114,158,9335
015101.jpg,90,67,117,162,9176
086996.jpg,74,29,122,169,9176
015108.jpg,108,38,159,220,1501
034705.jpg,60,49,164,227,1501
112578.jpg,108,40,94,130,1501
129215.jpg,62,50,114,158,1501
015110.jpg,7,40,146,197,7132
016103.jpg,75,67,125,173,7132
021848.jpg,72,75,125,173,7132
029559.jpg,106,40,133,184,7132
030974.jpg,129,84,122,169,7132
048971.jpg,50,86,86,119,7132
063130.jpg,80,64,86,119,7132
066301.jpg,121,95,146,202,7132
103159.jpg,92,80,86,119,7132
159132.jpg,152,140,109,151,7132
015131.jpg,133,83,104,144,6908
023371.jpg,61,23,114,158,6908
046833.jpg,93,54,88,122,6908
065268.jpg,2,38,117,162,6908
093915.jpg,152,30,114,158,6908
117689.jpg,68,29,138,191,6908
137085.jpg,156,23,153,212,6908
147115.jpg,169,25,81,112,6908
015139.jpg,1,22,114,155,4173
053161.jpg,29,37,172,238,4173
144942.jpg,53,38,107,148,4173
148703.jpg,148,125,161,223,4173
149490.jpg,1,52,195,270,4173
015157.jpg,27,32,177,224,4623
052698.jpg,49,29,88,122,4623
063330.jpg,23,92,130,180,4623
066778.jpg,33,31,172,225,4623
098086.jpg,30,41,94,130,4623
105051.jpg,90,43,156,216,4623
125313.jpg,48,22,151,199,4623
136448.jpg,34,34,169,231,4623
015158.jpg,130,61,125,173,7677
026785.jpg,78,35,130,180,7677
029232.jpg,79,53,174,241,7677
052706.jpg,86,56,138,191,7677
073249.jpg,91,71,130,180,7677
015170.jpg,14,47,117,162,7569
155981.jpg,72,90,159,220,7569
015175.jpg,37,27,109,150,7555
142835.jpg,35,36,112,155,7555
015189.jpg,70,40,146,202,8676
072288.jpg,5,49,143,198,8676
015203.jpg,52,20,75,104,4212
061411.jpg,53,57,114,158,4212
015204.jpg,1,53,140,194,8799
028976.jpg,84,45,101,140,8799
034460.jpg,17,60,104,144,8799
040267.jpg,91,30,86,119,8799
081687.jpg,22,101,109,151,8799
083367.jpg,37,59,117,162,8799
089110.jpg,40,61,86,119,8799
095822.jpg,52,48,127,176,8799
113162.jpg,46,35,83,115,8799
127646.jpg,72,78,78,108,8799
154718.jpg,47,37,94,130,8799
015212.jpg,1,51,229,317,1318
055757.jpg,57,53,120,166,1318
111981.jpg,51,84,174,241,1318
123814.jpg,57,68,120,166,1318
015218.jpg,62,70,153,212,2114
035647.jpg,226,45,83,115,2114
038328.jpg,65,63,198,274,2114
042915.jpg,72,76,88,122,2114
048897.jpg,71,50,182,252,2114
060141.jpg,103,71,127,176,2114
104751.jpg,82,89,125,173,2114
121746.jpg,98,82,161,223,2114
131243.jpg,65,71,159,220,2114
015230.jpg,69,47,130,180,7584
029529.jpg,64,21,120,166,7584
030933.jpg,102,31,122,169,7584
100552.jpg,84,50,159,220,7584
113150.jpg,45,26,130,180,7584
124770.jpg,23,34,153,212,7584
015231.jpg,42,53,94,130,1604
043860.jpg,17,1,211,292,1604
080880.jpg,74,107,107,148,1604
096661.jpg,140,22,86,119,1604
137193.jpg,79,96,177,245,1604
141026.jpg,54,32,88,122,1604
015232.jpg,69,32,156,216,6007
016239.jpg,83,40,179,248,6007
026986.jpg,19,38,257,356,6007
065468.jpg,114,53,101,140,6007
086992.jpg,44,96,159,220,6007
091379.jpg,30,86,192,266,6007
092795.jpg,46,38,140,194,6007
106562.jpg,69,47,143,198,6007
118088.jpg,56,27,151,209,6007
125911.jpg,32,41,164,196,6007
143528.jpg,37,56,192,266,6007
015255.jpg,96,25,94,130,2534
076741.jpg,110,26,120,166,2534
106429.jpg,100,59,99,137,2534
152097.jpg,66,28,112,155,2534
015258.jpg,48,42,91,126,891
034297.jpg,50,44,86,119,891
158152.jpg,138,47,114,158,891
015261.jpg,87,91,88,122,5160
015958.jpg,75,38,130,180,5160
017248.jpg,86,28,99,137,5160
044873.jpg,59,51,135,187,5160
067278.jpg,64,40,156,216,5160
076776.jpg,123,23,161,214,5160
089960.jpg,85,31,78,108,5160
118549.jpg,91,34,86,119,5160
121194.jpg,105,76,112,155,5160
148245.jpg,105,43,78,108,5160
015271.jpg,74,27,104,144,5843
078151.jpg,95,70,169,234,5843
015286.jpg,97,29,102,184,766
045847.jpg,22,14,112,155,766
055477.jpg,97,23,94,130,766
064011.jpg,132,32,112,155,766
081207.jpg,63,21,127,167,766
141676.jpg,34,28,101,140,766
144905.jpg,83,65,122,169,766
150334.jpg,76,41,193,276,766
015289.jpg,61,44,78,108,203
071720.jpg,66,19,94,130,203
096139.jpg,75,36,91,126,203
102792.jpg,57,44,86,119,203
156004.jpg,70,45,96,133,203
015317.jpg,27,82,109,151,3108
038539.jpg,87,23,86,119,3108
059373.jpg,24,77,94,130,3108
060075.jpg,67,84,75,104,3108
063577.jpg,51,59,143,198,3108
066427.jpg,57,77,120,166,3108
089156.jpg,38,88,114,158,3108
099363.jpg,68,32,107,148,3108
113888.jpg,76,47,156,216,3108
156030.jpg,44,60,133,177,3108
015318.jpg,77,22,75,104,5649
039439.jpg,59,12,83,115,5649
159988.jpg,77,43,151,209,5649
015323.jpg,117,54,135,187,7409
029744.jpg,71,87,81,112,7409
063181.jpg,90,93,148,205,7409
065763.jpg,35,58,107,148,7409
015324.jpg,24,38,164,227,1187
015326.jpg,25,43,146,195,5800
068008.jpg,21,38,133,184,5800
015338.jpg,51,35,135,187,8990
069553.jpg,30,40,143,198,8990
114463.jpg,46,78,135,187,8990
015339.jpg,101,77,125,173,7208
077490.jpg,94,55,83,115,7208
015358.jpg,16,60,125,173,8500
015367.jpg,35,16,151,209,9923
052659.jpg,64,37,112,155,9923
053744.jpg,17,64,276,333,9923
079568.jpg,86,57,127,176,9923
015368.jpg,24,46,96,133,8937
023651.jpg,17,46,104,144,8937
030657.jpg,33,26,127,176,8937
031815.jpg,80,60,81,112,8937
045727.jpg,25,34,120,166,8937
050315.jpg,71,40,143,198,8937
052024.jpg,26,45,107,148,8937
054379.jpg,121,36,88,122,8937
074778.jpg,15,18,88,122,8937
095027.jpg,49,37,104,166,8937
116930.jpg,86,34,91,126,8937
132941.jpg,1,14,112,155,8937
136489.jpg,86,41,133,184,8937
144028.jpg,19,34,133,184,8937
146032.jpg,54,1,99,137,8937
151120.jpg,80,31,81,112,8937
152728.jpg,99,37,86,119,8937
015371.jpg,100,33,117,162,4322
113405.jpg,191,41,104,144,4322
157072.jpg,173,49,109,151,4322
015381.jpg,14,23,101,140,4313
020635.jpg,82,43,101,140,4313
024867.jpg,94,87,130,180,4313
030248.jpg,140,24,86,119,4313
037212.jpg,155,36,78,108,4313
051737.jpg,87,53,99,137,4313
063367.jpg,44,55,120,166,4313
084222.jpg,121,72,99,137,4313
015402.jpg,37,17,101,140,5086
052737.jpg,46,48,78,108,5086
089116.jpg,106,34,146,202,5086
092215.jpg,54,46,104,144,5086
015410.jpg,137,34,81,112,5817
043742.jpg,48,35,112,155,5817
058283.jpg,135,82,88,122,5817
063982.jpg,87,57,138,191,5817
100135.jpg,143,29,81,112,5817
104808.jpg,78,60,127,176,5817
121605.jpg,80,38,130,180,5817
136385.jpg,55,64,125,173,5817
138029.jpg,78,55,78,108,5817
015412.jpg,83,44,94,130,7723
015432.jpg,64,25,131,191,899
083524.jpg,129,66,107,148,899
109977.jpg,74,52,86,119,899
149043.jpg,64,65,109,151,899
015434.jpg,101,61,133,184,6749
030812.jpg,99,34,83,115,6749
134359.jpg,122,56,101,140,6749
143258.jpg,86,62,109,151,6749
151976.jpg,33,83,213,295,6749
015437.jpg,47,25,101,140,8762
066234.jpg,105,122,140,194,8762
072001.jpg,50,58,114,158,8762
090835.jpg,37,39,185,256,8762
097948.jpg,58,43,99,137,8762
109153.jpg,98,60,83,115,8762
117808.jpg,58,79,91,126,8762
155250.jpg,6,48,94,130,8762
162258.jpg,25,30,94,130,8762
015443.jpg,41,25,112,155,3439
044509.jpg,62,64,117,162,3439
057067.jpg,26,39,88,122,3439
060721.jpg,42,44,104,144,3439
063277.jpg,45,50,130,180,3439
079978.jpg,61,55,174,241,3439
103892.jpg,77,39,166,230,3439
138852.jpg,117,35,81,112,3439
145832.jpg,97,32,122,169,3439
015450.jpg,63,23,81,112,7418
022520.jpg,84,48,120,166,7418
041541.jpg,35,43,94,130,7418
044898.jpg,76,72,140,194,7418
054748.jpg,95,44,151,209,7418
060200.jpg,84,48,120,166,7418
107232.jpg,21,62,127,176,7418
136798.jpg,70,49,143,198,7418
138700.jpg,2,52,88,122,7418
139191.jpg,64,66,75,104,7418
140622.jpg,20,43,81,112,7418
015456.jpg,68,90,146,202,2520
022896.jpg,151,81,133,184,2520
072910.jpg,66,18,86,119,2520
114320.jpg,132,74,99,137,2520
116986.jpg,23,68,120,166,2520
138981.jpg,60,42,91,126,2520
015458.jpg,77,62,81,112,9693
086102.jpg,110,28,96,133,9693
015467.jpg,86,122,187,246,1349
020271.jpg,45,64,195,270,1349
050800.jpg,68,64,159,220,1349
015473.jpg,150,1,140,194,2168
144915.jpg,85,68,91,126,2168
145023.jpg,118,43,192,253,2168
015492.jpg,114,89,143,205,2922
051187.jpg,84,32,88,122,2922
090664.jpg,101,53,78,108,2922
105733.jpg,22,31,159,216,2922
138326.jpg,70,40,185,256,2922
015507.jpg,70,83,182,256,4043
053475.jpg,14,41,114,158,4043
069332.jpg,15,25,114,158,4043
015511.jpg,20,1,117,162,9595
015518.jpg,123,62,127,176,8878
083100.jpg,208,39,86,119,8878
103243.jpg,154,36,101,140,8878
112205.jpg,73,19,88,122,8878
134486.jpg,56,89,153,212,8878
137691.jpg,54,71,153,212,8878
015524.jpg,39,25,91,126,3955
039861.jpg,52,38,130,180,3955
015532.jpg,132,101,104,144,7768
035336.jpg,54,96,135,187,7768
041976.jpg,68,51,83,115,7768
072364.jpg,73,68,83,115,7768
108484.jpg,88,67,143,198,7768
141692.jpg,149,39,143,198,7768
157061.jpg,60,60,125,173,7768
015548.jpg,112,118,117,162,6849
051968.jpg,34,97,156,216,6849
086567.jpg,73,64,96,133,6849
095512.jpg,35,79,122,169,6849
015557.jpg,140,63,117,162,8992
025833.jpg,36,49,83,115,8992
029450.jpg,72,83,101,140,8992
064055.jpg,42,52,94,130,8992
090417.jpg,163,87,151,209,8992
091061.jpg,38,67,117,162,8992
093292.jpg,71,61,83,115,8992
101015.jpg,16,70,112,155,8992
103412.jpg,100,57,156,216,8992
112635.jpg,136,58,161,223,8992
112775.jpg,64,38,112,155,8992
015570.jpg,2,35,109,151,2801
015576.jpg,56,58,96,133,5777
045920.jpg,82,32,107,148,5777
068533.jpg,160,54,140,194,5777
070191.jpg,133,20,83,115,5777
099762.jpg,87,49,94,130,5777
131373.jpg,44,35,104,144,5777
135539.jpg,75,61,148,205,5777
015590.jpg,134,69,153,212,8958
028222.jpg,33,122,133,184,8958
030682.jpg,23,27,120,166,8958
043688.jpg,14,84,96,128,8958
073515.jpg,19,100,166,230,8958
082479.jpg,3,81,127,176,8958
084515.jpg,40,43,99,137,8958
093095.jpg,32,56,94,130,8958
097191.jpg,35,61,182,252,8958
102268.jpg,34,73,135,187,8958
113366.jpg,58,28,122,169,8958
123433.jpg,56,58,179,248,8958
132075.jpg,53,104,156,216,8958
145694.jpg,33,47,91,126,8958
156959.jpg,52,39,88,122,8958
015592.jpg,49,62,94,130,10030
030115.jpg,85,27,94,130,10030
030199.jpg,62,116,151,209,10030
034383.jpg,72,77,174,241,10030
040012.jpg,88,64,169,234,10030
047942.jpg,36,59,107,148,10030
081329.jpg,65,85,169,234,10030
084046.jpg,40,41,96,133,10030
084308.jpg,101,58,83,115,10030
088745.jpg,37,114,96,133,10030
111753.jpg,30,52,78,108,10030
120575.jpg,43,69,86,119,10030
159616.jpg,37,68,99,137,10030
015600.jpg,88,18,75,104,6016
049759.jpg,85,41,125,173,6016
056625.jpg,82,46,146,202,6016
074343.jpg,59,65,164,227,6016
095841.jpg,44,39,104,144,6016
112762.jpg,56,17,96,133,6016
130219.jpg,68,61,120,166,6016
157878.jpg,106,29,83,115,6016
015613.jpg,61,13,109,151,272
080486.jpg,11,85,109,151,272
095150.jpg,39,20,83,115,272
136163.jpg,83,51,190,263,272
158219.jpg,67,51,185,256,272
160944.jpg,40,44,83,115,272
162358.jpg,129,25,101,140,272
015614.jpg,138,74,107,148,2774
